id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16826920,Pristine garden level suite 1 bdrm close to UBC,111969787,Patty,,West Point Grey,49.25905,-123.19141,Entire home/apt,95,30,24,2021-11-27,0.39,1,56,5,
16914589,"Groovy East Van Guest Pad - a cosy, retro space.",4686337,Tim,,Kensington-Cedar Cottage,49.25358,-123.08041,Entire home/apt,90,2,280,2022-03-09,4.51,1,10,34,22-156041
16929381,2 Bdrm Condo With  Views of the Ocean,103785884,Shelley,,Downtown,49.27716,-123.12927,Entire home/apt,140,3,30,2021-10-03,0.54,1,305,12,19-163945
16934327,NYStyle Unique Oasis - HighCeilings Cool & Bright!,25217605,Alexis,,Downtown,49.27995,-123.10707,Entire home/apt,171,1,197,2022-02-20,3.24,1,138,25,20-160087
16960121,"Spacious, bright, modern home.",84608877,Alexia,,Dunbar Southlands,49.25649,-123.19513,Entire home/apt,450,4,7,2021-09-02,0.12,2,190,3,21-157050
16987578,City Cottage Spacious Studio Bdrm - 25% off,113740248,Ellen & Juan,,Kensington-Cedar Cottage,49.25291,-123.08392,Entire home/apt,138,1,76,2021-11-21,1.73,2,0,27,22-156111
17042292,Family-Friendly Modern 2 BRM Garden Suite,114371452,Jill,,Mount Pleasant,49.25855,-123.07922,Entire home/apt,85,30,74,2021-12-27,1.23,2,168,2,
17075234,Entire One Bedroom Suite Downtown - With Parking,99778691,Jason,,Downtown,49.27868,-123.10706,Entire home/apt,161,1,421,2022-02-26,6.93,1,70,64,22-156133
17076303,VistaSky: Modern Jewel Box w Chefs kitchen,869514,Harvey,,Kensington-Cedar Cottage,49.23944,-123.07737,Entire home/apt,549,4,15,2019-09-22,0.26,1,131,0,Exempt
17099102,1bedroom+parkingDT Vancouver,28016034,Chloe,,Downtown,49.28087,-123.12549,Entire home/apt,119,30,273,2022-03-08,4.47,2,228,24,19-162659
17109516,Dual Modern Coal Harbour Apartments 5Beds + 3Baths,54751193,Vish,,Downtown,49.28821,-123.12387,Entire home/apt,986,2,31,2019-09-14,0.52,1,304,0,18-575409 and 18-575410
17195893,"3bd/2bth Last Min availability, Centrally located!",77267781,Albert,,Kensington-Cedar Cottage,49.23653,-123.07922,Entire home/apt,253,5,82,2022-02-22,1.36,1,67,9,22-156715
17256037,Luxurious Living at the Shangri-la w/Amazing Views,102554136,Bonnie,,West End,49.28464,-123.12435,Entire home/apt,337,30,0,,,5,58,0,
17283285,Kitsilano Heritage House,6074083,Ilse,,Kitsilano,49.26304,-123.17496,Entire home/apt,500,10,10,2021-09-05,0.18,1,116,2,Exempt
17299083,3 Bdr off Commercial - great for families!,636605,Jeff,,Kensington-Cedar Cottage,49.25789,-123.07438,Entire home/apt,179,3,19,2021-09-03,0.31,1,13,3,19-162878
17302474,Spacious Downtown Vancouver Master Bedroom,16308860,Lee,,Downtown,49.27937,-123.10681,Private room,90,2,173,2022-02-20,2.92,2,19,18,22-155934
17331922,Entire Downtown Vancouver Condo with Amenities,16308860,Lee,,Downtown,49.27796,-123.10868,Entire home/apt,101,2,36,2022-01-30,0.63,2,16,7,22-155934
17340660,Bright 1 BR + own bath in Central Mt Pleasant,117119918,Kitty,,Kensington-Cedar Cottage,49.23953,-123.08824,Private room,40,30,6,2019-09-01,0.13,5,313,0,
17347671,Soak up the Subtle Nautical Vibe at a Coal Harbour Townhouse,8924838,Tina,,Downtown,49.28807,-123.12398,Entire home/apt,258,1,375,2022-03-08,6.09,1,324,62,22-156618
17383030,Lotusland Garden Suite,9625270,Odette,,Hastings-Sunrise,49.28566,-123.05355,Entire home/apt,106,3,62,2022-01-03,1.02,1,254,13,22-156510
17404753,Bright 2bdr Suite by the Beach!,117671909,Simon,,Kitsilano,49.2669,-123.18265,Entire home/apt,220,30,56,2019-09-01,0.91,2,224,0,20-182252
17406661,Modern home in East Vancouver w/ huge rooftop deck,45376768,Helen,,Kensington-Cedar Cottage,49.25306,-123.07141,Entire home/apt,375,2,66,2019-08-26,1.08,1,0,0,18-551869
17438123,Min 30 days- DT Van Cozy Suite @ Burrard / Alberni,117882824,Steph,,West End,49.28441,-123.12249,Entire home/apt,185,30,191,2022-01-31,3.19,1,202,8,21-156683
17497419,Beautiful Central Kitsilano Home,7292335,Aaron,,Fairview,49.27045,-123.14534,Entire home/apt,288,2,210,2022-03-07,3.54,1,162,25,22-156351
17517890,Garden Level Cedar Cottage 2 Bdrm,20769453,Julien,,Kensington-Cedar Cottage,49.25282,-123.08034,Entire home/apt,120,3,25,2021-10-11,0.41,1,0,3,18-549784
17546167,MAGNIFICENT MAIN ST LOVELY 2 BDRM & GREAT LOCATION,116599166,Jamie,,Sunset,49.21622,-123.10308,Entire home/apt,150,31,6,2018-08-09,0.13,1,88,0,
17580870,Charming 2 bedrooms suite in character home,119418806,Ryan,,Kensington-Cedar Cottage,49.25504,-123.08632,Entire home/apt,155,3,48,2022-02-28,0.83,1,42,27,22-157086
17593485,Home/Huge Hot Tub/Pool/Little Mnt onthe bike route,119295976,Clayton,,Riley Park,49.24558,-123.10589,Entire home/apt,310,3,5,2021-08-30,0.09,1,82,1,Licence # 18-574859
17624646,2BR bright character apt above antique shop,48901553,Lindsay,,Grandview-Woodland,49.27772,-123.06646,Entire home/apt,199,3,35,2021-11-07,0.62,1,102,12,19-162922
17640274,"Cozy, warm home in Vancouver",25922356,Binia,,Marpole,49.21398,-123.13225,Entire home/apt,120,3,36,2020-02-14,0.61,1,0,0,19-179311
17649877,Luxury Spacious Condo with Stunning Views!,48821353,Cameron,,Downtown,49.28979,-123.12419,Entire home/apt,668,31,1,2017-07-27,0.02,1,359,0,
17683724,Fairview Slopes with Peekaboo Mountain Views,12399675,Lindsey,,Fairview,49.26567,-123.1211,Entire home/apt,228,2,38,2021-09-27,0.70,1,149,4,21-157256
17703644,Bright and Modern Apartment in a GREAT Location,3627533,Kody,,Mount Pleasant,49.25744,-123.10509,Entire home/apt,112,4,155,2022-03-07,2.58,1,268,23,20-160430
17714487,Luxe High-Rise Apartment with Striking City Views,4292086,Anne,,West End,49.28716,-123.12709,Entire home/apt,289,30,56,2022-01-22,0.92,16,222,4,18-615269
17733636,Designer Suite with Panoramic View,120563931,B.F.,,Downtown,49.27951,-123.11818,Entire home/apt,110,31,47,2022-01-09,0.79,1,269,2,
17734782,Centrally Located 2-Level Guesthouse in Vancouver,120948353,Star,,Hastings-Sunrise,49.29021,-123.05265,Entire home/apt,125,2,138,2022-01-30,2.29,1,92,23,22-156325
17738026,The Teal Suite: 2 bedroom coach house in Vancouver,82002904,Allan,,Kensington-Cedar Cottage,49.23522,-123.07804,Entire home/apt,130,30,30,2022-01-03,0.54,1,87,4,Exempt
17764717,1BDR Bright cozy unit- Wifi-Kitchen-Balcony,117671909,Simon,,Kitsilano,49.26891,-123.18143,Entire home/apt,175,30,40,2020-12-31,0.68,2,240,0,19-161066
17767948,"The Turquoise Suite- new, private 2 bedroom suite",121285166,Nico,,Kensington-Cedar Cottage,49.23711,-123.07616,Entire home/apt,109,30,31,2022-01-01,0.56,1,180,5,Exempt
17790697,"Modern 1BR w/Den, Solarium Room, AC Condo in DT",121532918,May,,Downtown,49.27626,-123.11505,Entire home/apt,90,365,5,2021-07-07,0.09,1,221,1,
17799980,"Warm, Cosy & Private Two Bedroom on the Drive",37722764,Jason,,Grandview-Woodland,49.27295,-123.07359,Entire home/apt,199,3,41,2021-09-27,0.67,1,0,7,21-158911
17849718,"Large, private 1 bed executive condo in yaletown",83325096,George,,Downtown,49.27486,-123.11602,Entire home/apt,160,30,26,2021-08-01,0.44,1,54,1,
17878232,Downtown Vancouver Penthouse Private Room 3002,74865763,Breanne,,West End,49.28621,-123.12506,Private room,181,1,188,2022-02-16,3.09,3,0,13,22-156961
17891295,Condo middle of DT Vancouver 2 bdrs +1 FreeParking,31782098,Ziad,,West End,49.28249,-123.1243,Entire home/apt,100,30,39,2022-02-28,0.68,1,192,5,
17905368,"West End Jem! Jr. 1br, 2blks from Beach",23633177,Tammy,,West End,49.2922,-123.14128,Entire home/apt,148,30,9,2017-10-09,0.15,2,0,0,
17906967,Mount Pleasant Artist's Studio,40245152,Roman,,Mount Pleasant,49.26681,-123.09716,Entire home/apt,164,2,213,2022-03-09,3.60,1,23,11,22-156124
17907461,Downtown Vancouver / Yaletown Luxury Living (2),58766804,Desired Destinations,,Downtown,49.27496,-123.12725,Entire home/apt,119,30,22,2022-03-03,0.37,2,90,7,18-552312
17911210,Spacious Loft | 2-Levels w/Balcony (shared room),1522256,Natalia,,Downtown,49.28455,-123.10707,Shared room,149,1,47,2019-10-06,0.80,2,89,0,22-156224
17944736,"Clean, Comfortable, Central Location.",123115979,Kathy,,Kensington-Cedar Cottage,49.23516,-123.07951,Entire home/apt,65,30,26,2019-10-22,0.44,1,0,0,
17964143,Vintage 1950s East Van Family Home Near Skytrain,123356256,Morgan,,Hastings-Sunrise,49.26359,-123.03654,Entire home/apt,120,2,3,2018-08-17,0.05,1,0,0,20-160187
17979518,CoLIVE&CoWORK/Ensuite/Garden/Jacuzzi/Sauna,93829739,Matthew,,Kerrisdale,49.23134,-123.14207,Private room,64,30,39,2017-12-31,0.65,6,83,0,765434
17980077,Bright euro loft in central Vancouver!,6510867,Sarah Thomas,,Strathcona,49.26917,-123.09949,Entire home/apt,150,30,0,,,1,151,0,18-604944
17994715,Admire Views of Emery Barnes Park at a Soft-Gray Studio,23977001,Emma,,Downtown,49.27704,-123.12395,Entire home/apt,137,30,16,2021-09-30,0.27,14,309,2,
18019961,Spacious 3 BR + 3 bath townhouse + secure parking,6120439,Kerry,,Kensington-Cedar Cottage,49.25158,-123.07801,Entire home/apt,399,5,15,2019-08-25,0.27,1,58,0,22-156442
18034711,Cozy home in great location close to the beach.,124052402,Marta,,West End,49.28709,-123.13615,Private room,90,2,27,2019-07-28,0.45,1,0,0,19-161604
18040461,Modern studio in the heart of downtown Vancouver,96705185,Polina,,Downtown,49.28029,-123.12526,Entire home/apt,115,30,90,2018-09-01,1.49,1,0,0,
18058854,"Spacious, Bright 1 BR suite in East Vancouver",12956571,Michael,,Hastings-Sunrise,49.2688,-123.05555,Entire home/apt,103,7,114,2022-03-05,1.91,1,273,16,22-155891
18062481,Minutes to Beach - Kitsilano Garden Suite,5240733,Margaret,,Kitsilano,49.2662,-123.17177,Entire home/apt,150,28,6,2021-07-29,0.16,1,83,1,18-611555
18063805,Skytrain & Airport/2nd FL Private room w/bathroom,28946580,Wen,,Marpole,49.2118,-123.11181,Private room,54,1,71,2022-03-07,1.61,2,45,20,22-155898
18076938,"Do Vancouver Sustainably, and in Style.",23038499,Shant,,Mount Pleasant,49.264301,-123.08522,Entire home/apt,328,30,93,2021-11-01,1.61,1,67,1,19-231419
18089401,Studio With Parking in the Heart of Downtown,179396,Lili,,West End,49.27929,-123.13063,Entire home/apt,135,30,43,2022-03-01,0.74,3,0,10,20-104937
18141945,CoLIVE&CoWORK/Huge BrightRoom/Garden/Jacuzzi/Sauna,93829739,Matthew,,Kerrisdale,49.23166,-123.14237,Private room,51,30,41,2017-10-10,0.69,6,287,0,
18177758,Big & luxury basement suite near downtown Vancouver,862996,Hong Quan,,South Cambie,49.24582,-123.11826,Entire home/apt,118,2,88,2022-02-12,1.48,1,124,16,22-156917
18231285,Private Room near West Broadway & Granville,125891752,Nimrah,,Fairview,49.26153,-123.13439,Private room,35,30,30,2020-07-31,0.59,2,0,0,
18270850,Quaint family style home in quite neighbourhood,126002388,Mel,,Kensington-Cedar Cottage,49.24992,-123.08071,Entire home/apt,247,1,209,2022-02-27,3.74,2,240,38,22-155955
18273285,Unique Character Home in Kits,81542039,Beth,,Kitsilano,49.26504,-123.18525,Entire home/apt,407,4,14,2019-08-25,0.31,1,97,0,22-156188
18328785,Penthouse  Downtown  - 1 of 2 bedrooms available,120651321,Cheri,,Downtown,49.28035,-123.12505,Private room,89,31,4,2021-08-29,0.12,2,285,1,
18357164,"Cheerful, one bedroom suite in 1940's bungalow.",17965624,Scott,,Hastings-Sunrise,49.2663,-123.04275,Entire home/apt,100,2,117,2022-03-01,2.64,1,44,26,22-156622
18359361,Private Room In Heritage Home on Commercial Drive,110997032,Emma,,Grandview-Woodland,49.27289,-123.07405,Private room,55,3,86,2020-11-18,1.44,1,0,0,18-589528
18374938,Light the Electric Fire at This Ambient Lit Modern Pad,80942040,Harlene And Sean,,Sunset,49.21417,-123.08368,Entire home/apt,142,2,383,2022-02-20,6.50,1,22,44,22-156355
18397672,Fab location+ superhost! Not to be missed!,108760439,Victoria,,Riley Park,49.25354,-123.09635,Entire home/apt,80,30,64,2021-11-09,1.07,1,9,5,151186
18408083,D8 - elegant 1 bedroom,30899,Rami,,Downtown,49.27595,-123.12579,Entire home/apt,90,30,8,2021-11-13,0.15,35,190,1,
18408882,West Coast Guest House,63299080,Karla,,Grandview-Woodland,49.26787,-123.0652,Entire home/apt,128,3,93,2020-02-21,1.56,2,0,0,18-571552
18416487,Modern and Bright Downtown/Yaletown Condo,3731102,Karen,,Downtown,49.27756,-123.12097,Entire home/apt,105,30,5,2019-02-06,0.10,1,0,0,
18416795,[CENTRAL] Downtown Condo (1 bed + 1 Solarium),87766042,Jay,,Downtown,49.27953,-123.12046,Entire home/apt,239,30,34,2018-09-05,0.57,1,0,0,Exempt
18424386,Heritage Home Vancouver/ Mount Pleasant,21665633,Shawna,,Mount Pleasant,49.26725,-123.11024,Entire home/apt,458,1,161,2020-10-14,2.76,1,364,0,21-156660
18450932,CoLIVE&CoWORKJapaneseTeaRoom/Garden/Jacuzzi/Sauna,93829739,Matthew,,Kerrisdale,49.23182,-123.14243,Private room,64,30,22,2022-01-28,0.37,6,63,1,
18451694,Garden Suite,127930252,June,,Kitsilano,49.26308,-123.17923,Entire home/apt,119,30,47,2018-09-02,0.79,1,0,0,
18487547,Lovely Kits Suite,8395120,Lisa & Caroline,,Kitsilano,49.25975,-123.15494,Entire home/apt,125,4,17,2022-03-08,0.30,2,171,10,22-157121
18487637,Beachfront Loghouse,34776663,Tom & Veronica,,West Point Grey,49.27381,-123.20692,Entire home/apt,504,2,126,2022-02-22,2.19,1,212,34,22-155932
18503614,"Clean, Elegant and Spacious Suite in Kits West",918437,Annamaria,,Kitsilano,49.26252,-123.18165,Entire home/apt,124,1,290,2022-01-23,4.86,1,0,43,22-156321
18504108,Contemporary-Cool Retreat with Sleek Glass and Metallics,23977001,Emma,,Downtown,49.27665,-123.1208,Entire home/apt,130,30,8,2019-10-31,0.14,14,336,0,Exempt - 30 Day Minimum Stay
18508187,"New bedroom, private washroom, free WIFI for 2",19845741,Peiyan,,Victoria-Fraserview,49.232,-123.05679,Private room,75,2,43,2021-11-22,0.73,1,158,5,22-156097
18523514,Historic Cedar Cottage Garden Suite,20535222,Katy,,Kensington-Cedar Cottage,49.24952,-123.07457,Private room,113,2,102,2021-10-12,1.75,2,38,6,22-156469
18525552,Amazing location w/parking heart of Downtown,128600667,Aurora,,Downtown,49.28138,-123.11857,Entire home/apt,89,30,17,2021-09-12,0.29,1,32,1,19-162179
18526737,Brand new Garden Suite!,122110847,Andrew,,West Point Grey,49.26583,-123.18669,Entire home/apt,128,1,227,2020-03-17,3.88,3,2,0,19-176388
18527181,"L'hermitage Residence 2 bdrm+den, 2 bath downtown",128619726,Amish,,Downtown,49.28161,-123.11777,Entire home/apt,250,30,6,2021-08-28,0.10,1,303,1,
18563528,Large Luxury Kitsilano Beach 2 bedroom 2 bath,89153803,Renaldo,,Kitsilano,49.26986,-123.14874,Entire home/apt,186,30,35,2020-12-15,0.59,1,254,0,
18581544,Sky High 3BR/2BTH - Spectacular Views & Parking!,2949659,Klay,,Downtown,49.2793,-123.10922,Entire home/apt,257,2,328,2022-02-19,5.56,1,139,58,22-156501
18616579,Bright private garden suite off Commercial Drive,47029306,Meg,,Hastings-Sunrise,49.26823,-123.05603,Entire home/apt,117,3,74,2022-02-25,1.26,1,20,1,22-156396
18617790,Kerrisdale fully renovated 2 bedrooms,129334385,Peter,,Arbutus Ridge,49.23802,-123.16885,Entire home/apt,145,2,190,2022-03-01,3.23,2,111,32,22-156123
18638495,"Vancouver, Kitsilano condo 111 steps to Kits beach",49117689,Kimbo,,Kitsilano,49.27324,-123.15193,Entire home/apt,111,6,6,2019-06-09,0.10,1,0,0,22-156246
18638835,Luxury downtown condo,9219014,Sarah,,Downtown,49.27878,-123.10797,Entire home/apt,108,1,54,2017-12-31,0.91,1,0,0,18-605558
18650443,3 bdrm Newly renovated home Canada Line  station,5233549,Joyce,,Riley Park,49.23581,-123.10871,Entire home/apt,250,1,3,2017-08-24,0.05,4,0,0,20-185023
18655249,1 or 2 bedroom Kerrisdale Touch of Tuscany.,25601665,Raewyn,,Kerrisdale,49.23453,-123.16569,Entire home/apt,135,3,78,2021-10-01,1.32,1,1,11,21-156405
18657916,Discounted 2 Story Cozy Home - Heart of Vancouver,23441743,Tina,,South Cambie,49.25546,-123.12465,Entire home/apt,325,3,34,2021-11-15,0.60,1,154,4,21-156233
18688810,A Warm Welcome to Vancouver,45334693,Marcus,,South Cambie,49.25333,-123.12648,Entire home/apt,74,90,64,2019-12-28,1.30,1,0,0,19-162710
18735027,C a s ä · M i n i m a l e / 30 night min,61804583,Keith,,Shaughnessy,49.23911,-123.1482,Entire home/apt,96,30,32,2021-05-29,0.55,2,62,3,
18736292,Main Street Vancouver Style,72757706,Tara,,Riley Park,49.23359,-123.09929,Entire home/apt,120,5,83,2022-02-28,1.45,1,72,9,22-156376
18769488,Olympic Village Suite with Parking,130607545,Luke,,Mount Pleasant,49.26847,-123.10601,Entire home/apt,99,30,27,2021-03-31,0.46,1,0,1,
18773655,#2 BBH: Bright Beautiful Home/亮丽之家,41010403,Jimin & Rosemary,,Marpole,49.21718,-123.10661,Entire home/apt,126,1,95,2021-12-22,1.65,1,314,9,22-155981
18793884,Modern Studio+ free parking+nice view@DT Vancouver,28016034,Chloe,,West End,49.28269,-123.12497,Entire home/apt,139,1,266,2022-02-18,4.58,2,160,41,22-156337
18795540,1BDR Bright Modern 2level suite,130833480,Pri,,Kitsilano,49.25881,-123.14922,Entire home/apt,130,30,40,2021-09-02,0.69,5,218,5,22-156771
18809180,Amazing Spacious 1br in Downtown Vancouver & view,74643785,Mohammad,,Downtown,49.27907,-123.10671,Entire home/apt,115,15,28,2022-02-28,0.49,1,78,5,22-156487
18812413,2BDR Spacious two level kits home,130833480,Pri,,Kitsilano,49.25767,-123.1491,Entire home/apt,256,30,45,2021-08-17,0.78,5,166,2,22-184852
18829637,2Bdr Bright Elegant Suite,130833480,Pri,,Shaughnessy,49.25712,-123.14907,Entire home/apt,139,30,43,2021-08-29,0.74,5,105,2,22-157005
18858999,Lovely 3-bedroom house on the Drive,23810466,Claudette,,Grandview-Woodland,49.27196,-123.06405,Entire home/apt,150,5,11,2019-07-27,0.19,1,0,0,18-610631
18878134,"Affordable Budget Suite, Close to Transit!",129193683,Kelvin,,Kensington-Cedar Cottage,49.23914,-123.06458,Entire home/apt,85,1,121,2020-03-18,2.07,1,0,0,20-159765
18879201,Pacific Rose Retreat - Modern condo DT Vancouver,131559576,Yuanzhe,,Downtown,49.27767,-123.12908,Entire home/apt,80,30,94,2021-12-04,1.66,1,138,4,22-104396
18894921,Scandinavian Oasis in the Sky,2017964,Larissa,,Downtown Eastside,49.27837,-123.09956,Entire home/apt,151,30,7,2021-10-13,0.16,1,177,1,
18897481,Stunning Sunny Corner Penthouse Near Hospital,90368928,James,,Fairview,49.25836,-123.12625,Entire home/apt,108,30,45,2022-02-08,0.78,1,31,6,
18911425,"My Home Near Granville Island, VGH and...",17156373,Michael,,Fairview,49.26344,-123.13135,Entire home/apt,210,2,89,2022-02-13,1.53,3,46,5,20-192100
18913359,Sailing adventure on a 48 ft sloop,25434413,Graham,,West End,49.28823,-123.14223,Private room,350,3,64,2021-09-30,1.12,1,95,12,Exempt
18913604,Bright & Spacious 2 Bedroom Home,1094761,Mona,,Hastings-Sunrise,49.26643,-123.04988,Entire home/apt,100,30,32,2021-08-01,0.56,2,27,4,19-218445
18914357,Luxurious 2 BR in ❤︎ Vancouver w/ Incredible Views,31635801,Dan,,Downtown,49.28046,-123.12091,Entire home/apt,260,30,84,2022-03-03,1.44,1,238,7,19-161918
18917744,Stunning 3 bdrm Reno - Few blocks off Commercial,29412479,Suzanne,,Grandview-Woodland,49.27738,-123.07444,Entire home/apt,233,30,4,2022-01-23,0.07,8,226,1,
18933939,New Modern Family Home Trendy Area,121590243,Lisa,,Sunset,49.22838,-123.10111,Entire home/apt,896,6,6,2019-07-20,0.11,1,167,0,19-162454
18935250,"DT Vancouver 1 bdrm, Steps to Everything",131983294,Chris,,West End,49.27896,-123.13227,Entire home/apt,125,2,21,2017-11-27,0.36,1,0,0,18-605993
18946167,Kitsilano Perfection,15973247,Richard,,Kitsilano,49.26574,-123.14893,Entire home/apt,150,30,2,2021-11-19,0.06,1,263,1,
18949400,"Upscale Comfort on the Drive, Family-Friendly",59742273,Candice + Q,,Grandview-Woodland,49.26577,-123.06892,Entire home/apt,203,1,262,2021-12-18,4.56,1,319,28,22-156116
18972366,Henry Orchard Retreat – Calm•Urban•Family-friendly,132330828,Bernadett,,Kensington-Cedar Cottage,49.24532,-123.07588,Entire home/apt,155,2,68,2021-10-27,1.18,1,46,9,21-156610
18980403,Cosy  private space in Vancouver centrally located,1886797,Carrol,,Kensington-Cedar Cottage,49.23924,-123.08398,Entire home/apt,40,30,30,2021-11-13,0.53,3,243,3,22-150768
18993540,A Pleasant Stay in Mount Pleasant!,1644397,Colby,,Riley Park,49.25343,-123.10752,Entire home/apt,133,2,199,2022-03-09,3.42,1,125,52,22-156447
19000807,3Bdr Bright Spacious Elegant Suite,130833480,Pri,,Shaughnessy,49.25703,-123.15105,Entire home/apt,395,30,50,2021-08-30,0.87,5,125,5,22-156319
19014703,Fabulous home near the beach.,10236964,Kas,,Kitsilano,49.26694,-123.16971,Entire home/apt,250,5,9,2019-09-02,0.16,1,0,0,19-210583
19019070,"Modern suite near trendy Main St, sleeps 1-4",9507265,Zoe,,Riley Park,49.25237,-123.09729,Entire home/apt,117,2,198,2022-02-24,3.42,1,60,25,22-156977
19022941,2 Bedroom Comfy Bright Suite,130833480,Pri,,Kitsilano,49.2592,-123.1497,Entire home/apt,250,30,53,2021-08-31,0.92,5,313,2,19-270724
19035665,Mount Pleasant Haven,114414731,Lynn,,Riley Park,49.2555,-123.09562,Entire home/apt,100,31,26,2021-12-30,0.45,1,131,4,
19050386,Private Bathroom + Bedroom - Amazing Location,15589948,Humam,,Downtown,49.27737,-123.13023,Private room,85,7,3,2019-01-30,0.05,2,0,0,19-160925
19055891,Quaint private Kitsilano Bedroom & Bathroom suite!,92576846,Chris,,Kitsilano,49.26082,-123.16845,Entire home/apt,128,2,218,2022-03-08,3.78,2,127,57,22-156436
19070991,"Modern + Bright 1 Bedroom off ""The Drive""",9037016,Suraiya,,Grandview-Woodland,49.27188,-123.07267,Entire home/apt,225,3,12,2019-06-27,0.23,1,0,0,19-162346
19071363,Pvt Bdr+ Pvt Bth in Downtown Vancouver w/ View,5479318,Benny,,Downtown,49.27766,-123.1096,Private room,85,1,75,2018-12-16,1.30,1,0,0,18-552326
19073601,amazing view and awesome amenities,133164169,Xerxes,,Downtown,49.28631,-123.12253,Shared room,100,30,36,2018-03-16,0.62,1,128,0,
19084844,Cozy and friendly space near the PNE,40840488,Maret,,Hastings-Sunrise,49.28627,-123.04713,Private room,75,7,114,2022-02-01,2.03,2,126,4,22-156028
19085886,Steps away from Granville Island!,51620742,Ryan,,Fairview,49.2664,-123.13748,Entire home/apt,94,1,33,2019-09-23,0.56,1,0,0,794376
19094811,3 Bed Penthouse in Yaletown Vancouver (3 mnth min),47707132,Shawn,,Downtown,49.273529,-123.125443,Entire home/apt,379,90,0,,,1,191,0,
19101912,Family Friendly Home in Main St. Neighbourhood,133451355,Jeff,,Riley Park,49.24118,-123.09683,Entire home/apt,300,3,7,2018-07-22,0.12,1,0,0,18-559989
19118514,Gorgeous Views!  Parking high floor. Licensed,66200235,Erik & Lynn,,Downtown,49.2798,-123.10891,Entire home/apt,341,3,144,2021-12-30,2.53,1,331,18,22-156178
19120673,Unique West Coast home near UBC,1887496,Juliette,,West Point Grey,49.2602,-123.21289,Entire home/apt,975,6,20,2021-08-29,0.36,2,61,4,21-156659
19121261,Private Room in Kerrisdale,133623691,Kenneth Gerald,,Kerrisdale,49.22144,-123.15405,Private room,80,3,19,2019-07-27,0.35,1,87,0,18-607908
19136713,Spacious & Modern 1BR - DT views + Parking and AC!,27188869,Dre,,Downtown Eastside,49.27917,-123.10087,Entire home/apt,81,2,67,2020-11-08,1.16,1,0,0,21-156485
19137495,Beautiful Modern Studio in heart of downtown,108570318,Sara,,West End,49.28219,-123.12516,Entire home/apt,200,1,132,2018-08-29,2.28,1,0,0,18-129338
19138815,The Beach House,133781038,Tracey,,Kitsilano,49.27105,-123.18454,Private room,51,30,50,2021-09-05,0.87,1,173,3,18-551887
19144132,Studio+Solarium+Parking,42917524,Stoyan,,Downtown,49.27865,-123.12027,Entire home/apt,90,31,21,2022-01-30,0.37,1,50,5,
19147312,Luxury 1 Br Condo w/ patio/gym and pool,133874160,Henry,,Renfrew-Collingwood,49.23266,-123.02385,Entire home/apt,85,2,162,2020-03-16,2.79,1,0,0,20-160624
19199606,침실 두 개가 있는 층 전체 (킹베드 + 퀸베드) : 부엌 없음,133863347,Dong Suk,,Marpole,49.21794,-123.14169,Private room,120,2,178,2022-01-03,3.09,1,81,22,22-156148
19208688,Spacious condo at Kits Beach,129749667,Devan,,Kitsilano,49.27322,-123.15093,Entire home/apt,75,1,52,2020-03-08,0.91,1,0,0,20-159616
19209231,"Vanc modern quiet 15min walk to d/t, 10min to VGH",134413178,Shaireen And Sean,,Fairview,49.26456,-123.12753,Entire home/apt,196,5,75,2022-03-03,1.32,1,269,9,22-156313
19211342,One bedroom apartment in Kits.,134435512,Karen,,Kitsilano,49.26705,-123.15698,Entire home/apt,80,14,3,2019-08-14,0.05,1,0,0,18-552313
19230547,1 BR with private bath in central Vancouver,117119918,Kitty,,Kensington-Cedar Cottage,49.23946,-123.08818,Private room,49,30,8,2021-06-30,0.16,5,197,1,
19236655,Executive Condo Downtown & Parking,118361687,Peggy,,West End,49.28731,-123.12592,Entire home/apt,160,30,29,2017-10-07,0.50,1,0,0,Exempt
19250702,Bright and Stylish Two Bedroom: I Heart East Van!,45872949,Shannon,,Grandview-Woodland,49.27795,-123.06427,Entire home/apt,200,30,26,2019-08-22,0.45,2,97,0,19-161192
19251596,Bayview Heritage House,134812960,Andrea,,Kitsilano,49.26486,-123.18136,Entire home/apt,160,14,55,2022-02-13,1.25,1,194,12,22-156099
19271551,Luxury Apartment in the Upscale Part of Yaletown,25145831,Sarah,,Downtown,49.27828,-123.11859,Entire home/apt,159,30,168,2022-01-29,2.94,1,309,13,19-162015
19271929,One bedroom apartment within downtown Vancouver,106622944,A,,Downtown,49.27704,-123.12217,Entire home/apt,110,30,21,2022-02-05,0.40,2,297,6,Exempt
19273894,Spacious studio in West end,134972260,Jackson,,West End,49.28904,-123.13452,Entire home/apt,120,4,3,2018-08-17,0.05,1,0,0,19-163202
19274855,Shangri-La Serenity Suite,102554136,Bonnie,,Downtown,49.28681,-123.12323,Entire home/apt,268,30,0,,,5,192,0,
19296579,2bedroom 2 bathroom condo in lively East Van,21545008,Sara,,Grandview-Woodland,49.27804,-123.06098,Entire home/apt,139,30,15,2021-09-19,0.26,1,0,1,
