id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44419781,Studio Suite | Business Travel,348430184,Avalon,,Annex,43.67127,-79.39461,Entire home/apt,155,2,34,2022-01-30,1.86,33,308,21,STR-2011-HPXRVK
44429201,Beautiful & Cozy One Bedroom Condo In Yorkville!,354808129,Erin,,Annex,43.67142,-79.39487,Entire home/apt,120,30,3,2021-10-31,0.17,7,35,2,
44429908,Stylish Roncesvalles Private Suite w/ Tech Extras,37415518,Anthony,,Roncesvalles,43.64055,-79.43939,Entire home/apt,95,3,37,2022-02-04,2.78,1,117,35,STR-2012-FVZBHD
44430872,Newly Renovated 2nd floor Suite,358865808,Joe,,Weston-Pellam Park,43.66801,-79.45752,Entire home/apt,115,3,4,2022-01-02,1.08,1,79,4,STR-2110-FXJVHD
44433011,"Spacious, Cozy 1 Bedroom Loft in downtown Toronto",20355052,Turgut,,Regent Park,43.65806,-79.35499,Entire home/apt,160,28,0,,,1,29,0,
44434249,Zahid's Castle for four guests,358919585,Zahid,,Cliffcrest,43.71878,-79.25161,Entire home/apt,60,2,19,2021-06-26,0.94,1,0,6,STR-2010-HLPDPK
44434528,Quiet Midtown Home by the Park,83706136,Joanna,,Bridle Path-Sunnybrook-York Mills,43.71938,-79.36485,Entire home/apt,579,5,5,2021-12-29,0.32,1,74,4,STR-2012-HBDVHJ
44434883,Luxurious condo in the best location,109180103,Ge,,Waterfront Communities-The Island,43.64486,-79.39182,Private room,85,1,107,2022-02-13,5.72,18,0,71,STR-2011-FYXRVD
44443684,"Beautiful Palmerston Blvd, Unique 1 Bedroom",84721968,Hyla,,Palmerston-Little Italy,43.65953,-79.41193,Entire home/apt,90,29,10,2022-01-12,0.56,7,321,6,
44448724,Cozy private room in basement at Bibi’s house,128923077,Huong,,Humbermede,43.74853,-79.55445,Private room,55,28,0,,,1,179,0,
44450935,"Penthouse with Balcony, Stunning View! (301)",255601789,Ali,,Dovercourt-Wallace Emerson-Junction,43.66139,-79.44267,Entire home/apt,67,28,20,2021-07-05,1.03,10,341,1,
44451010,Brand new stylish Apartment (202),255601789,Ali,,Dovercourt-Wallace Emerson-Junction,43.66353,-79.4434,Entire home/apt,59,28,13,2021-01-21,0.68,10,189,0,
44458267,Spacious downtown condo in Little Italy,40520316,Jack,,Palmerston-Little Italy,43.65706,-79.40938,Entire home/apt,206,2,13,2022-02-13,0.83,1,67,8,STR-2106-GJGDVF
1419,Beautiful home in amazing area!,1565,Alexandra,,Little Portugal,43.6459,-79.42423,Entire home/apt,469,28,7,2017-12-04,0.09,1,0,0,
8077,Downtown Harbourfront Private Room,22795,Kathie & Larry,,Waterfront Communities-The Island,43.6408,-79.37673,Private room,96,180,169,2013-08-27,1.11,2,365,0,
23691,Queen Bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.69805,-79.45411,Private room,72,28,217,2019-12-22,1.51,2,365,0,
27423,Executive Studio Unit- Ideal for One Person,118124,Brent,,South Riverdale,43.66884,-79.32725,Entire home/apt,45,90,26,2011-08-30,0.18,1,65,0,
30931,Downtown Toronto - Waterview Condo,22795,Kathie & Larry,,Waterfront Communities-The Island,43.64015,-79.37625,Entire home/apt,127,180,1,2010-08-11,0.01,2,365,0,
40456,Downtown- King Size Bed and Parking,174063,Denis,,South Parkdale,43.63539,-79.4401,Entire home/apt,100,30,114,2022-01-29,0.81,4,285,2,
41887,Great location,183071,Kyle,,Oakridge,43.69464,-79.2852,Entire home/apt,70,28,86,2022-01-02,1.34,2,333,1,
42892,Downtown 3 Beds 2 Baths @ Union & Harbourfront,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.6445,-79.38019,Entire home/apt,135,120,0,,,7,187,0,
43964,Bright entire 2-bedrm basement suite private entry,192364,Mitra,,Wexford/Maryvale,43.74922,-79.29188,Private room,100,2,35,2021-10-31,0.56,1,361,4,STR-2012-FMQPHC
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67193,-79.3859,Entire home/apt,119,28,61,2022-03-01,0.44,16,285,3,
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67129,-79.38634,Private room,79,28,8,2017-08-27,0.06,16,337,0,
45399,Fountain View Studio - Eaton center,195095,Urbano,,Bay Street Corridor,43.66123,-79.38336,Entire home/apt,134,28,80,2022-02-28,0.58,16,267,2,
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67128,-79.38422,Private room,99,28,9,2018-09-02,0.07,16,97,0,
45601,Marigold Gardens,188183,Simon,,South Riverdale,43.66218,-79.33038,Private room,50,28,0,,,1,365,0,
45893,Yonge & Bloor Lakeview Master BR,195095,Urbano,,Rosedale-Moore Park,43.6718,-79.38488,Private room,86,28,19,2021-08-09,0.14,16,247,1,
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66899,-79.38559,Entire home/apt,123,28,57,2021-10-02,0.41,16,248,1,
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.64296,-79.40451,Private room,55,91,24,2018-11-11,0.35,1,0,0,
64635,Furnished Heritage Rooms Downtown 2,304551,Kintoo,,Niagara,43.64482,-79.40897,Private room,45,58,11,2017-04-09,0.09,7,251,0,
64641,Furnished Heritage Rooms Downtown,304551,Kintoo,,Niagara,43.64453,-79.40736,Private room,40,58,18,2022-02-02,0.13,7,252,1,
65238,Zen South Facing Bedroom in Quiet Art-Filled Home,318911,Magali,,Palmerston-Little Italy,43.65863,-79.42543,Private room,79,28,68,2020-03-20,0.52,1,340,0,
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66949,-79.38384,Entire home/apt,125,28,56,2020-09-09,0.42,16,265,0,
71118,Furnished Downtown Loft Suite,304551,Kintoo,,Niagara,43.64605,-79.4069,Private room,60,58,11,2018-08-18,0.08,7,271,0,
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65767,-79.43242,Entire home/apt,149,28,273,2020-01-26,2.04,2,35,0,
82694,Luxury Hotel Downtown Living !!,431260,Caterina,,Niagara,43.64319,-79.40498,Entire home/apt,108,30,29,2016-09-23,0.22,1,292,0,
84076,A short walk to TIFF,544254,Darryl,,Niagara,43.64279,-79.40478,Entire home/apt,120,28,6,2018-08-20,0.06,1,0,0,
84151,North City View DT Apartment,195095,Urbano,,Rosedale-Moore Park,43.67138,-79.38424,Entire home/apt,160,28,24,2021-11-21,0.19,16,311,1,
89575,Private bedroom close to downtown,93825,Yohan & Sarah,,Briar Hill-Belgravia,43.6978,-79.45415,Private room,62,28,88,2019-10-24,0.70,2,365,0,
96336,John & Bren's Queen West 3 bedroom townhouse,511506,Brenda,,Niagara,43.64388,-79.41011,Entire home/apt,239,4,133,2022-03-20,1.30,1,2,10,STR-2009-FXRRPD
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66406,-79.32749,Entire home/apt,175,5,18,2019-08-03,0.14,1,127,0,STR-2012-HCVDVJ
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.65703,-79.46719,Entire home/apt,66,120,12,2017-03-05,0.10,1,365,0,
119441,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,174063,Denis,,South Parkdale,43.63737,-79.44022,Entire home/apt,150,28,79,2021-11-13,0.60,4,361,1,
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63743,-79.40104,Entire home/apt,59,365,10,2021-06-16,0.12,1,232,1,
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.64584,-79.39051,Entire home/apt,103,14,8,2021-09-30,0.06,1,74,1,STR-2111-HPCXVK
148945,Downtown Toronto Near Lake Ontario,718884,John,,Waterfront Communities-The Island,43.64825,-79.36466,Private room,83,7,28,2022-03-01,0.22,1,338,1,STR-2010-FJCKPB
149420,Bloor West Village 1 Bedroom,666759,Jeannie,,High Park-Swansea,43.6466,-79.48742,Entire home/apt,80,28,37,2021-03-12,0.32,1,7,1,
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67018,-79.38372,Entire home/apt,76,180,68,2022-02-28,0.53,1,341,1,
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78196,-79.24634,Entire home/apt,80,28,0,,,2,0,0,
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68636,-79.42277,Entire home/apt,70,28,25,2020-12-31,0.20,2,236,0,
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,199,180,62,2020-04-04,0.48,1,216,0,
192335,Studio Loft- 2 flr- Liberty Village,140602,Mario,,South Parkdale,43.63677,-79.42099,Entire home/apt,85,28,55,2020-03-02,0.43,1,0,0,
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Paul,,Junction Area,43.66492,-79.47384,Entire home/apt,135,3,111,2021-10-08,0.87,1,0,5,STR-2010-FPPDPC
196584,Spacious 1 Bedroom Suite on Subway Line!,957466,Karen,,Oakridge,43.69431,-79.28563,Entire home/apt,79,7,26,2022-02-04,0.38,1,222,7,STR-2012-HLWPHK
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.6471,-79.4376,Entire home/apt,250,4,19,2021-12-29,0.16,2,363,2,STR-2010-GPKRPG
209226,Boutique living - King West Central,1028504,Cindy,,Niagara,43.63748,-79.41404,Entire home/apt,154,28,38,2022-01-08,0.32,1,291,1,
224775,"Location, Location downtown Toronto /  Lower Rate",1170217,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,80,28,29,2022-03-01,0.36,2,227,3,
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,Cabbagetown-South St.James Town,43.66593,-79.37655,Entire home/apt,230,12,59,2021-12-20,0.48,1,57,3,STR-2104-FLPKVB
239449,Prime Annex 1 BR +balcony - Work from home!,349772,Steven,,Annex,43.66701,-79.40625,Entire home/apt,80,30,27,2021-11-05,0.25,1,147,3,
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68238,-79.46038,Entire home/apt,46,7,75,2022-02-25,0.65,1,24,15,STR-2012-GZXRVH
251549,Room in mid-town apartment,1319225,Kathleen,,Annex,43.66584,-79.41251,Private room,65,28,19,2018-09-29,0.20,1,159,0,
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.63999,-79.41465,Entire home/apt,105,30,5,2019-06-11,0.09,1,0,0,
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Casa Loma,43.68419,-79.40125,Entire home/apt,71,28,0,,,1,0,0,
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,166,28,0,,,1,0,0,
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67098,-79.37434,Entire home/apt,150,7,19,2021-12-05,0.18,1,237,3,STR-2009-GXRRPH
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221,-79.38061,Entire home/apt,85,28,64,2022-01-03,0.52,1,0,2,
309402,"Central, beside subway, indoor pool, shared space",1591140,Christina,,Leaside-Bennington,43.70819,-79.37534,Shared room,65,1,111,2022-03-05,0.91,2,99,19,STR-2011-HMBDVK
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67739,-79.33599,Private room,31,28,37,2020-07-04,0.31,1,0,0,
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66106,-79.45605,Entire home/apt,260,28,0,,,1,0,0,
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.63557,-79.43999,Entire home/apt,100,28,67,2022-02-05,0.57,4,67,5,
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,28,0,,,1,0,0,
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.67262,-79.30057,Entire home/apt,260,28,2,2019-07-27,0.04,2,364,0,
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64226,-79.40076,Entire home/apt,361,28,9,2017-09-12,0.10,1,358,0,
380910,Fab 1 Bdrm Apt Close to Everything,1910540,Les,,Danforth,43.67985,-79.34235,Entire home/apt,126,2,49,2022-02-21,0.52,1,283,17,STR-2101-HYRVHL
382186,Downtown Maple Leaf Square Condo,1812059,Petros,,Waterfront Communities-The Island,43.64362,-79.38198,Entire home/apt,203,28,15,2020-03-05,0.13,1,89,0,
390395,SUNNY DBL CORKTOWN BREAKFAST EAST DOWNTOWN,1952926,Sean,,Moss Park,43.65612,-79.36054,Private room,60,28,828,2020-10-05,6.84,1,52,0,
394627,Furnished Downtown Studio Suite,304551,Kintoo,,University,43.66269,-79.40938,Entire home/apt,45,58,4,2021-12-31,0.04,7,312,2,
401824,Furnished Downtown Studio Suite 1,304551,Kintoo,,University,43.66155,-79.40892,Private room,45,58,4,2020-08-16,0.04,7,312,0,
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.67176,-79.38555,Private room,83,28,3,2018-08-31,0.03,16,311,0,
406646,1BR-Close to Don Mills & Eglinton 202,1854872,Nadarajah,,Flemingdon Park,43.72054,-79.33524,Private room,45,28,33,2021-08-31,0.32,5,292,1,
413276,Yonge & Wellesley Prime Downtown Full Apartment,2056128,Robert,,Church-Yonge Corridor,43.66429,-79.383,Entire home/apt,220,2,68,2019-06-09,0.58,2,41,0,STR-2010-HGDRPJ
415104,Furnished Luxury Condos North York,2064477,David,,Willowdale East,43.76127,-79.40824,Entire home/apt,155,30,4,2019-11-02,0.12,4,88,0,
415110,Downtown Furnished Luxury Condo Toronto,2064477,David,,Waterfront Communities-The Island,43.64411,-79.39142,Entire home/apt,120,30,1,2019-09-01,0.03,4,178,0,
415111,Luxury Condo North York - Two Bedroom Suite,2064477,David,,Willowdale East,43.76292,-79.40878,Entire home/apt,225,30,5,2019-09-11,0.15,4,89,0,
415135,Torontos Entertainment District,2064477,David,,Waterfront Communities-The Island,43.64615,-79.39275,Entire home/apt,145,30,2,2017-07-11,0.03,4,358,0,
429943,Super Studio in the Upper Beach,377846,Nick & Nena,,East End-Danforth,43.68672,-79.29328,Entire home/apt,61,28,42,2022-01-14,0.35,10,286,3,
436403,"Heritage Home: Massive,  Pool Table,  Home Office",31397994,Mathieu,,Moss Park,43.66135,-79.37562,Entire home/apt,158,28,236,2022-02-13,2.15,5,12,3,
449650,Colourful Victorian Semi With Original Artwork and a Piano,1402232,Abigail,,South Parkdale,43.64134,-79.43027,Entire home/apt,349,28,256,2021-02-02,2.78,4,250,0,
455640,Charming House in Great Location,591649,Melissa,,Humewood-Cedarvale,43.68657,-79.42246,Entire home/apt,140,30,9,2015-11-01,0.08,2,0,0,
456371,Calming Bedroom 1 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67549,-79.3104,Private room,33,30,19,2020-10-31,0.20,3,0,0,
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.65468687336623,-79.37985776210714,Entire home/apt,240,28,7,2018-06-29,0.07,3,281,0,Exempt
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.7054,-79.48584,Private room,55,28,33,2019-10-14,0.28,1,343,0,
466650,Spacious Scandinavian Style Home in King West,1039434,Juli,,Niagara,43.64322,-79.40293,Entire home/apt,229,10,62,2022-02-06,0.53,2,63,1,STR-2109-HKGHHK
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.6879,-79.43938,Entire home/apt,115,60,99,2020-02-06,0.84,1,188,0,
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66446,-79.42537,Entire home/apt,106,29,115,2019-11-11,1.00,1,90,0,
497259,Spacious Modern House in Leslieville w/Parking,2318099,Andjelija,,South Riverdale,43.65719,-79.34745,Entire home/apt,250,5,3,2014-08-16,0.03,1,235,0,STR-2112-JFYDVM
511141,Victorian Charmer in West Queen West,2518222,Katie & Philippe,,Little Portugal,43.64731,-79.43029,Entire home/apt,138,28,119,2020-11-14,1.00,3,0,0,
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.65131,-79.4116,Entire home/apt,225,90,76,2018-08-16,0.66,1,250,0,
526594,Small Dog friendly Apt Garden Free Park EV charger,2588098,Reiner,,Willowdale East,43.76651,-79.40411,Entire home/apt,108,28,6,2014-12-01,0.05,1,180,0,
526705,★ High-Tech Authentic Luxurious Loft -Queen West ★,1698603,Kyle,,Roncesvalles,43.64264,-79.43215,Entire home/apt,225,16,53,2021-12-28,0.45,1,274,1,STR-2011-FYPDVD
529227,Little Italy-4 bedroom house,2600229,Orsolya,,Palmerston-Little Italy,43.65836,-79.42479,Entire home/apt,295,28,18,2018-08-19,0.15,1,94,0,
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63927,-79.38206,Entire home/apt,203,20,158,2021-12-29,1.34,1,111,9,STR-2011-FLKRVB
543810,Spacious 1+1 Condo Downtown Toronto,2671905,R.,,Waterfront Communities-The Island,43.63942,-79.39216,Entire home/apt,199,28,11,2015-08-16,0.11,1,0,0,
547777,A Beautiful Funky Toronto Apartment,2692759,Ayelet And Sean,,Palmerston-Little Italy,43.66051,-79.42741,Entire home/apt,90,28,3,2017-10-17,0.03,1,0,0,
557915,Furnished Luxury Studio Suite,785826,Sky View,,Church-Yonge Corridor,43.65487,-79.37942,Entire home/apt,85,30,3,2016-11-26,0.03,133,0,0,
571429,Chic Upper Beach 3 Bedroom Beauty,377846,Nick & Nena,,East End-Danforth,43.68519,-79.29338,Entire home/apt,135,28,32,2021-10-09,0.28,10,327,2,
573892,DOWNTOWN TORONTO LUXURY FURNISHED CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64278,-79.37985,Entire home/apt,99,28,82,2020-03-15,0.71,3,326,0,
579918,Luxury Queen West Private Loft,1160065,Vonnell,,Niagara,43.63987,-79.42034,Entire home/apt,130,28,13,2019-08-28,0.11,1,0,0,
593324,Charming Victorian in Leslieville,2929774,Susan,,South Riverdale,43.66114,-79.34742,Entire home/apt,115,28,7,2015-10-06,0.06,1,0,0,
602407,Large bedroom with private bathroom,2980659,Nanou,,Woodbine Corridor,43.67774,-79.31352,Private room,71,28,40,2019-08-10,0.35,1,364,0,
613695,House in Little Italy,2741309,Sean,,Palmerston-Little Italy,43.65971,-79.41234,Entire home/apt,75,28,0,,,1,0,0,
624190,Danforth/Greek Town  appartment,3096162,Brigitt,,Broadview North,43.69032,-79.35236,Entire home/apt,450,28,0,,,1,0,0,
625877,Calming Bedroom 2 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67639,-79.31017,Private room,35,30,17,2020-01-01,0.18,3,0,0,
625942,Calming Bedroom 3 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67739,-79.31034,Private room,37,28,9,2017-10-08,0.09,3,0,0,
627217,parking space only,3057451,Jessica,,Weston-Pellam Park,43.67368,-79.46032,Shared room,100,28,0,,,1,0,0,
638500,3 bdrm on Queen West TO,3178928,Lisa Marie,,South Parkdale,43.63907,-79.44036,Entire home/apt,95,28,10,2016-09-26,0.12,1,0,0,
638586,Toronto Downtown near TIFF &  Convention Centre,3186285,Solange,,Waterfront Communities-The Island,43.64356,-79.3903,Entire home/apt,200,28,62,2021-05-23,0.67,1,358,1,
641115,Beautiful Victorian Downtown Home,303044,Jason,,Church-Yonge Corridor,43.65982,-79.38115,Private room,48,60,0,,,1,151,0,
643389,"Bachelor Apt, 2nd flr, South Window",3217095,Mark,,South Parkdale,43.63589,-79.42796,Entire home/apt,65,28,3,2017-05-20,0.04,1,0,0,
643916,Basement apartment (1 bdrm) in lower Junction,574360,Yvonne,,Junction Area,43.66308,-79.47795,Entire home/apt,120,28,5,2016-04-27,0.05,1,66,0,
654048,4 Bedroom House in Toronto Spacious Private Clean,3289972,Minoo,,Morningside,43.7837,-79.20675,Entire home/apt,240,28,15,2020-11-04,0.13,1,363,0,
655522,Sunny and Charming Apartment,3299954,Basil,,Kensington-Chinatown,43.65667,-79.39539,Entire home/apt,85,28,29,2018-08-10,0.25,1,0,0,
666670,Super Studio in the Upper Beach II,377846,Nick & Nena,,East End-Danforth,43.68614,-79.29126,Entire home/apt,57,28,45,2020-03-31,0.42,10,280,0,
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,2942180,Jerry,,Cabbagetown-South St.James Town,43.66667,-79.37502,Entire home/apt,225,28,0,,,1,358,0,
670171,Refreshing High Park Apt - close to Lake / Nature,3395349,Suzanna,,High Park North,43.65627,-79.45863,Entire home/apt,95,28,0,,,1,319,0,
674193,"Comfortable, cozy home in convenient mid-town.",3422913,Rosalie,,Mount Pleasant West,43.70314,-79.39612,Private room,65,28,98,2022-01-30,0.87,1,159,2,
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65873,-79.45336,Entire home/apt,100,28,15,2018-07-31,0.14,1,0,0,
702286,Beautiful Garden Apt With Porches,3604846,Wies,,High Park-Swansea,43.65374,-79.45359,Entire home/apt,137,28,18,2021-04-11,0.16,5,306,1,
703124,Beautiful large 3 bdrm in High Park Roncesvalles,3604846,Wies,,High Park-Swansea,43.65329,-79.45257,Entire home/apt,185,28,23,2021-11-01,0.23,5,144,1,
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65563,-79.45259,Entire home/apt,165,28,4,2019-04-20,0.04,5,199,0,
728817,Charming Victorian Home,3783106,Jeremy And Monica,,Roncesvalles,43.64147,-79.44633,Entire home/apt,390,5,9,2018-07-22,0.09,1,89,0,STR-2012-HGVHHJ
732562,Your Leaside Home Near Sunnybrook,3814089,Liz,,Leaside-Bennington,43.71558,-79.36382,Entire home/apt,98,30,167,2022-02-28,1.71,1,334,4,STR-2009-FFHDPB
738252,Newly renov 2 bed lower level/ basement suite,3604846,Wies,,High Park-Swansea,43.65597,-79.45258,Entire home/apt,137,28,9,2018-03-08,0.08,5,212,0,
755263,Furnished Downtown Studio Suite 3,304551,Kintoo,,University,43.66229,-79.40904,Private room,45,58,1,2015-06-21,0.01,7,311,0,
756619,Winchester Suite /  Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,75,5,56,2021-12-23,0.53,3,87,4,STR-2010-HLLXPK
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63708,-79.39198,Entire home/apt,99,180,6,2017-06-03,0.06,1,365,0,
762427,"Central, beside subway, indoor pool, entire home",1591140,Christina,,Mount Pleasant West,43.70371,-79.39534,Entire home/apt,88,5,49,2021-08-29,0.44,2,239,5,STR-2011-HMBDVK
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Moss Park,43.65036,-79.36823,Entire home/apt,139,28,0,,,1,0,0,
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65802,-79.37108,Entire home/apt,75,28,27,2022-01-23,0.25,3,67,2,
774352,Ultimate Yorkville Luxury,4085292,Sky Suites,,Bay Street Corridor,43.66896,-79.38671,Entire home/apt,200,28,69,2019-02-21,0.81,2,172,0,
775965,T.O West End / Beautiful Loft in High Park,1581404,Jessica Joy,,Roncesvalles,43.65212,-79.44969,Entire home/apt,110,28,6,2021-09-19,0.09,1,347,1,
777132,Nice view in uptown Toronto!,1664833,Romain,,Don Valley Village,43.77656,-79.35063,Private room,53,1,167,2022-03-04,1.51,1,170,49,STR-2012-JGMBHM
779670,Rosedale Furnished Modern 4 Bed House Prking&Yard,4111007,Stephanie,,Rosedale-Moore Park,43.67716,-79.38653,Entire home/apt,310,28,1,2019-05-10,0.03,1,211,0,
788710,Luxury Toronto Apartment,844281,Richard,,High Park-Swansea,43.64366,-79.45216,Entire home/apt,80,30,2,2020-04-14,0.02,1,0,0,
789266,Walk to Trendy Eateries from a Vibrant Apartment,3921786,Michelle,,Junction Area,43.66682,-79.47394,Entire home/apt,139,3,97,2022-03-03,1.90,1,115,26,STR-2009-JCLXPM
790887,Yonge & Wellesley Prime Downtown Shared Apartment,2056128,Robert,,Church-Yonge Corridor,43.66414,-79.38351,Private room,93,1,364,2022-03-07,3.43,2,39,90,STR-2010-HGDRPJ
791012,1+ den near CN Tower w/ parking,4167411,Andie,,Waterfront Communities-The Island,43.63923,-79.39358,Entire home/apt,130,28,4,2015-08-16,0.05,1,0,0,
794506,Beautiful suite in Downtown Toronto,4186011,Oron,,Waterfront Communities-The Island,43.64028,-79.3907,Entire home/apt,122,3,58,2022-02-21,0.61,1,48,22,STR-2011-HZQKVM
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.68212,-79.40447,Private room,153,28,91,2020-09-07,0.88,2,365,0,
799800,"LONG-TERM, FEMALES, CLEAN, COZY-AIRPORT P/U POSS.",1786233,Mina,,Thistletown-Beaumond Heights,43.73732,-79.5744,Private room,25,28,23,2017-10-01,0.21,1,231,0,
822085,Beautiful Deluxe Toronto Home,4316883,Scott,,Rosedale-Moore Park,43.689,-79.37799,Entire home/apt,943,3,8,2021-08-21,0.10,1,322,1,STR-2012-HWXVHL
827774,Beautiful House in Central Toronto,4340437,Ted,,Danforth,43.68255,-79.33506,Private room,85,28,0,,,1,0,0,
833588,Lovely place in prime Yorkville,4361863,Henry,,Annex,43.66943,-79.39085,Entire home/apt,115,28,7,2021-08-10,0.07,1,320,1,
835116,Comfy 1BD Great Location! Park Free,2019357,Tyrone,,South Riverdale,43.66152,-79.34284,Entire home/apt,109,28,22,2015-09-19,0.20,1,0,0,
842016,"Beautiful, Bright, Fully Furnished",1930866,Drea,,Casa Loma,43.68388,-79.40719,Shared room,76,28,0,,,1,0,0,
843521,Forest Hill Village Condo,4403844,Alana,,Forest Hill South,43.6898,-79.41314,Entire home/apt,141,28,108,2019-01-12,1.03,1,0,0,
850109,2rm suite (Br+Liv) Fairview Mall 15min to subway H,65479,Irene,,Pleasant View,43.77831,-79.33001,Private room,54,28,11,2019-10-31,0.11,14,280,0,
850246,Comfy bright room in Toronto @ Don Mills subway Y,65479,Irene,,Pleasant View,43.77835,-79.33015,Private room,34,28,5,2017-05-17,0.05,14,348,0,
855991,HOTEL ALTERNATIVE accommodation,4477219,Vas,,Church-Yonge Corridor,43.65474,-79.37779,Entire home/apt,94,28,11,2021-10-08,0.12,4,41,2,
864104,Chic Downtown Toronto Apartment,4451791,Kojenwa,,Palmerston-Little Italy,43.65804,-79.42726,Private room,99,28,15,2021-11-03,0.14,2,339,2,
864193,Big Room with King Bed and mattres,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,81,28,0,,,1,0,0,
864479,Perfect location in Toronto!!!,4536555,Sean,,Broadview North,43.68373,-79.35744,Entire home/apt,120,28,4,2016-03-23,0.04,1,358,0,
883109,Your home in the heart of Toronto,4517569,Laurie And Martin,,Playter Estates-Danforth,43.68219,-79.35405,Entire home/apt,225,28,6,2017-09-03,0.06,1,0,0,
892352,Panoramic Views in Huge Loft. Incl. Parking & Pet Friendly.,37326356,Stephen,,Kensington-Chinatown,43.64971,-79.39624,Entire home/apt,236,28,242,2021-10-17,2.34,1,66,3,
908807,Great Danforth apt - parking & view,4871479,Jodi,,Playter Estates-Danforth,43.67705,-79.36135,Entire home/apt,174,28,68,2019-09-27,0.62,1,179,0,
